date,product_id,product_name,quantity_sold
2022-06-24,PROD_002,Doliprane 1000mg,130
2022-06-24,PROD_003,Spasfon Lyoc 80mg,112
2022-06-24,PROD_004,Smecta 3g,164
2022-06-24,PROD_005,Ibuprofene 400mg,172
2022-06-24,PROD_006,Paracetamol 500mg,185
2022-06-24,PROD_007,Aspirine 500mg,73
2022-06-24,PROD_008,Strepsils Miel Citron,100
2022-06-24,PROD_009,Humex Rhume,223
2022-06-24,PROD_010,Actifed Rhume,87
2022-06-25,PROD_001,Efferalgan 1000mg,64
2022-06-25,PROD_002,Doliprane 1000mg,103
2022-06-25,PROD_003,Spasfon Lyoc 80mg,92
2022-06-25,PROD_004,Smecta 3g,85
2022-06-25,PROD_005,Ibuprofene 400mg,143
2022-06-25,PROD_006,Paracetamol 500mg,114
2022-06-25,PROD_007,Aspirine 500mg,53
2022-06-25,PROD_008,Strepsils Miel Citron,79
2022-06-25,PROD_009,Humex Rhume,136
2022-06-25,PROD_010,Actifed Rhume,52
2022-06-26,PROD_001,Efferalgan 1000mg,49
2022-06-26,PROD_002,Doliprane 1000mg,85
2022-06-26,PROD_003,Spasfon Lyoc 80mg,84
2022-06-26,PROD_004,Smecta 3g,93
2022-06-26,PROD_005,Ibuprofene 400mg,120
2022-06-26,PROD_006,Paracetamol 500mg,110
2022-06-26,PROD_007,Aspirine 500mg,57
2022-06-26,PROD_008,Strepsils Miel Citron,83
2022-06-26,PROD_009,Humex Rhume,158
2022-06-26,PROD_010,Actifed Rhume,71
2022-06-27,PROD_001,Efferalgan 1000mg,90
2022-06-27,PROD_002,Doliprane 1000mg,139
2022-06-27,PROD_003,Spasfon Lyoc 80mg,136
2022-06-27,PROD_004,Smecta 3g,168
2022-06-27,PROD_005,Ibuprofene 400mg,160
2022-06-27,PROD_006,Paracetamol 500mg,145
2022-06-27,PROD_007,Aspirine 500mg,95
2022-06-27,PROD_008,Strepsils Miel Citron,107
2022-06-27,PROD_009,Humex Rhume,180
2022-06-27,PROD_010,Actifed Rhume,99
2022-06-28,PROD_001,Efferalgan 1000mg,78
2022-06-28,PROD_002,Doliprane 1000mg,151
2022-06-28,PROD_003,Spasfon Lyoc 80mg,109
2022-06-28,PROD_004,Smecta 3g,151
2022-06-28,PROD_005,Ibuprofene 400mg,172
2022-06-28,PROD_006,Paracetamol 500mg,185
2022-06-28,PROD_007,Aspirine 500mg,99
2022-06-28,PROD_008,Strepsils Miel Citron,131
2022-06-28,PROD_009,Humex Rhume,200
2022-06-28,PROD_010,Actifed Rhume,97
2022-06-29,PROD_001,Efferalgan 1000mg,79
2022-06-29,PROD_002,Doliprane 1000mg,135
2022-06-29,PROD_003,Spasfon Lyoc 80mg,103
2022-06-29,PROD_004,Smecta 3g,160
2022-06-29,PROD_005,Ibuprofene 400mg,209
2022-06-29,PROD_006,Paracetamol 500mg,133
2022-06-29,PROD_007,Aspirine 500mg,72
2022-06-29,PROD_008,Strepsils Miel Citron,118
2022-06-29,PROD_009,Humex Rhume,192
2022-06-29,PROD_010,Actifed Rhume,81
2022-06-30,PROD_001,Efferalgan 1000mg,94
2022-06-30,PROD_002,Doliprane 1000mg,112
2022-06-30,PROD_003,Spasfon Lyoc 80mg,124
2022-06-30,PROD_004,Smecta 3g,136
2022-06-30,PROD_005,Ibuprofene 400mg,157
2022-06-30,PROD_006,Paracetamol 500mg,163
2022-06-30,PROD_007,Aspirine 500mg,91
2022-06-30,PROD_008,Strepsils Miel Citron,118
2022-06-30,PROD_009,Humex Rhume,175
2022-06-30,PROD_010,Actifed Rhume,86
2022-07-01,PROD_001,Efferalgan 1000mg,71
2022-07-01,PROD_002,Doliprane 1000mg,133
2022-07-01,PROD_003,Spasfon Lyoc 80mg,105
2022-07-01,PROD_004,Smecta 3g,128
2022-07-01,PROD_005,Ibuprofene 400mg,174
2022-07-01,PROD_006,Paracetamol 500mg,130
2022-07-01,PROD_007,Aspirine 500mg,63
2022-07-01,PROD_008,Strepsils Miel Citron,120
2022-07-01,PROD_009,Humex Rhume,157
2022-07-01,PROD_010,Actifed Rhume,78
2022-07-02,PROD_001,Efferalgan 1000mg,49
2022-07-02,PROD_002,Doliprane 1000mg,81
2022-07-02,PROD_003,Spasfon Lyoc 80mg,70
2022-07-02,PROD_004,Smecta 3g,87
2022-07-02,PROD_005,Ibuprofene 400mg,103
2022-07-02,PROD_006,Paracetamol 500mg,90
2022-07-02,PROD_007,Aspirine 500mg,55
2022-07-02,PROD_008,Strepsils Miel Citron,69
2022-07-02,PROD_009,Humex Rhume,129
2022-07-02,PROD_010,Actifed Rhume,55
2022-07-03,PROD_001,Efferalgan 1000mg,52
2022-07-03,PROD_002,Doliprane 1000mg,65
2022-07-03,PROD_003,Spasfon Lyoc 80mg,71
2022-07-03,PROD_004,Smecta 3g,77
2022-07-03,PROD_005,Ibuprofene 400mg,120
2022-07-03,PROD_006,Paracetamol 500mg,110
2022-07-03,PROD_007,Aspirine 500mg,50
2022-07-03,PROD_008,Strepsils Miel Citron,57
2022-07-03,PROD_009,Humex Rhume,140
2022-07-03,PROD_010,Actifed Rhume,64
2022-07-04,PROD_001,Efferalgan 1000mg,73
2022-07-04,PROD_002,Doliprane 1000mg,91
2022-07-04,PROD_003,Spasfon Lyoc 80mg,90
2022-07-04,PROD_004,Smecta 3g,147
2022-07-04,PROD_005,Ibuprofene 400mg,155
2022-07-04,PROD_006,Paracetamol 500mg,150
2022-07-04,PROD_007,Aspirine 500mg,87
2022-07-04,PROD_008,Strepsils Miel Citron,107
2022-07-04,PROD_009,Humex Rhume,178
2022-07-04,PROD_010,Actifed Rhume,75
2022-07-05,PROD_001,Efferalgan 1000mg,76
2022-07-05,PROD_002,Doliprane 1000mg,119
2022-07-05,PROD_003,Spasfon Lyoc 80mg,101
2022-07-05,PROD_004,Smecta 3g,139
2022-07-05,PROD_005,Ibuprofene 400mg,177
2022-07-05,PROD_006,Paracetamol 500mg,160
2022-07-05,PROD_007,Aspirine 500mg,67
2022-07-05,PROD_008,Strepsils Miel Citron,118
2022-07-05,PROD_009,Humex Rhume,202
2022-07-05,PROD_010,Actifed Rhume,70
2022-07-06,PROD_001,Efferalgan 1000mg,68
2022-07-06,PROD_002,Doliprane 1000mg,135
2022-07-06,PROD_003,Spasfon Lyoc 80mg,86
2022-07-06,PROD_004,Smecta 3g,107
2022-07-06,PROD_005,Ibuprofene 400mg,171
2022-07-06,PROD_006,Paracetamol 500mg,156
2022-07-06,PROD_007,Aspirine 500mg,77
2022-07-06,PROD_008,Strepsils Miel Citron,82
2022-07-06,PROD_009,Humex Rhume,183
2022-07-06,PROD_010,Actifed Rhume,80
2022-07-07,PROD_001,Efferalgan 1000mg,86
2022-07-07,PROD_002,Doliprane 1000mg,94
2022-07-07,PROD_003,Spasfon Lyoc 80mg,96
2022-07-07,PROD_004,Smecta 3g,128
2022-07-07,PROD_005,Ibuprofene 400mg,139
2022-07-07,PROD_006,Paracetamol 500mg,144
2022-07-07,PROD_007,Aspirine 500mg,64
2022-07-07,PROD_008,Strepsils Miel Citron,95
2022-07-07,PROD_009,Humex Rhume,148
2022-07-07,PROD_010,Actifed Rhume,75
2022-07-08,PROD_001,Efferalgan 1000mg,76
2022-07-08,PROD_002,Doliprane 1000mg,105
2022-07-08,PROD_003,Spasfon Lyoc 80mg,112
2022-07-08,PROD_004,Smecta 3g,145
2022-07-08,PROD_005,Ibuprofene 400mg,170
2022-07-08,PROD_006,Paracetamol 500mg,122
2022-07-08,PROD_007,Aspirine 500mg,64
2022-07-08,PROD_008,Strepsils Miel Citron,98
2022-07-08,PROD_009,Humex Rhume,145
2022-07-08,PROD_010,Actifed Rhume,76
2022-07-09,PROD_001,Efferalgan 1000mg,43
2022-07-09,PROD_002,Doliprane 1000mg,93
2022-07-09,PROD_003,Spasfon Lyoc 80mg,79
2022-07-09,PROD_004,Smecta 3g,104
2022-07-09,PROD_005,Ibuprofene 400mg,122
2022-07-09,PROD_006,Paracetamol 500mg,99
2022-07-09,PROD_007,Aspirine 500mg,45
2022-07-09,PROD_008,Strepsils Miel Citron,65
2022-07-09,PROD_009,Humex Rhume,113
2022-07-09,PROD_010,Actifed Rhume,62
2022-07-10,PROD_001,Efferalgan 1000mg,56
2022-07-10,PROD_002,Doliprane 1000mg,67
2022-07-10,PROD_003,Spasfon Lyoc 80mg,86
2022-07-10,PROD_004,Smecta 3g,76
2022-07-10,PROD_005,Ibuprofene 400mg,95
2022-07-10,PROD_006,Paracetamol 500mg,117
2022-07-10,PROD_007,Aspirine 500mg,60
2022-07-10,PROD_008,Strepsils Miel Citron,63
2022-07-10,PROD_009,Humex Rhume,137
2022-07-10,PROD_010,Actifed Rhume,59
2022-07-11,PROD_001,Efferalgan 1000mg,83
2022-07-11,PROD_002,Doliprane 1000mg,135
2022-07-11,PROD_003,Spasfon Lyoc 80mg,116
2022-07-11,PROD_004,Smecta 3g,115
2022-07-11,PROD_005,Ibuprofene 400mg,171
2022-07-11,PROD_006,Paracetamol 500mg,142
2022-07-11,PROD_007,Aspirine 500mg,72
2022-07-11,PROD_008,Strepsils Miel Citron,119
2022-07-11,PROD_009,Humex Rhume,215
2022-07-11,PROD_010,Actifed Rhume,94
2022-07-12,PROD_001,Efferalgan 1000mg,75
2022-07-12,PROD_002,Doliprane 1000mg,118
2022-07-12,PROD_003,Spasfon Lyoc 80mg,115
2022-07-12,PROD_004,Smecta 3g,133
2022-07-12,PROD_005,Ibuprofene 400mg,150
2022-07-12,PROD_006,Paracetamol 500mg,153
2022-07-12,PROD_007,Aspirine 500mg,83
2022-07-12,PROD_008,Strepsils Miel Citron,114
2022-07-12,PROD_009,Humex Rhume,189
2022-07-12,PROD_010,Actifed Rhume,69
2022-07-13,PROD_001,Efferalgan 1000mg,70
2022-07-13,PROD_002,Doliprane 1000mg,124
2022-07-13,PROD_003,Spasfon Lyoc 80mg,127
2022-07-13,PROD_004,Smecta 3g,153
2022-07-13,PROD_005,Ibuprofene 400mg,133
2022-07-13,PROD_006,Paracetamol 500mg,155
2022-07-13,PROD_007,Aspirine 500mg,73
2022-07-13,PROD_008,Strepsils Miel Citron,91
2022-07-13,PROD_009,Humex Rhume,196
2022-07-13,PROD_010,Actifed Rhume,93
2022-07-14,PROD_001,Efferalgan 1000mg,83
2022-07-14,PROD_002,Doliprane 1000mg,91
2022-07-14,PROD_003,Spasfon Lyoc 80mg,112
2022-07-14,PROD_004,Smecta 3g,110
2022-07-14,PROD_005,Ibuprofene 400mg,175
2022-07-14,PROD_006,Paracetamol 500mg,151
2022-07-14,PROD_007,Aspirine 500mg,82
2022-07-14,PROD_008,Strepsils Miel Citron,117
2022-07-14,PROD_009,Humex Rhume,149
2022-07-14,PROD_010,Actifed Rhume,83
2022-07-15,PROD_001,Efferalgan 1000mg,62
2022-07-15,PROD_002,Doliprane 1000mg,95
2022-07-15,PROD_003,Spasfon Lyoc 80mg,114
2022-07-15,PROD_004,Smecta 3g,135
2022-07-15,PROD_005,Ibuprofene 400mg,130
2022-07-15,PROD_006,Paracetamol 500mg,123
2022-07-15,PROD_007,Aspirine 500mg,90
2022-07-15,PROD_008,Strepsils Miel Citron,85
2022-07-15,PROD_009,Humex Rhume,160
2022-07-15,PROD_010,Actifed Rhume,92
2022-07-16,PROD_001,Efferalgan 1000mg,51
2022-07-16,PROD_002,Doliprane 1000mg,93
2022-07-16,PROD_003,Spasfon Lyoc 80mg,86
2022-07-16,PROD_004,Smecta 3g,110
2022-07-16,PROD_005,Ibuprofene 400mg,102
2022-07-16,PROD_006,Paracetamol 500mg,94
2022-07-16,PROD_007,Aspirine 500mg,54
2022-07-16,PROD_008,Strepsils Miel Citron,68
2022-07-16,PROD_009,Humex Rhume,136
2022-07-16,PROD_010,Actifed Rhume,55
2022-07-17,PROD_001,Efferalgan 1000mg,45
2022-07-17,PROD_002,Doliprane 1000mg,86
2022-07-17,PROD_003,Spasfon Lyoc 80mg,65
2022-07-17,PROD_004,Smecta 3g,84
2022-07-17,PROD_005,Ibuprofene 400mg,122
2022-07-17,PROD_006,Paracetamol 500mg,91
2022-07-17,PROD_007,Aspirine 500mg,50
2022-07-17,PROD_008,Strepsils Miel Citron,83
2022-07-17,PROD_009,Humex Rhume,148
2022-07-17,PROD_010,Actifed Rhume,47
2022-07-18,PROD_001,Efferalgan 1000mg,59
2022-07-18,PROD_002,Doliprane 1000mg,97
2022-07-18,PROD_003,Spasfon Lyoc 80mg,86
2022-07-18,PROD_004,Smecta 3g,143
2022-07-18,PROD_005,Ibuprofene 400mg,156
2022-07-18,PROD_006,Paracetamol 500mg,165
2022-07-18,PROD_007,Aspirine 500mg,84
2022-07-18,PROD_008,Strepsils Miel Citron,115
2022-07-18,PROD_009,Humex Rhume,180
2022-07-18,PROD_010,Actifed Rhume,65
2022-07-19,PROD_001,Efferalgan 1000mg,59
2022-07-19,PROD_002,Doliprane 1000mg,100
2022-07-19,PROD_003,Spasfon Lyoc 80mg,86
2022-07-19,PROD_004,Smecta 3g,150
2022-07-19,PROD_005,Ibuprofene 400mg,166
2022-07-19,PROD_006,Paracetamol 500mg,165
2022-07-19,PROD_007,Aspirine 500mg,86
2022-07-19,PROD_008,Strepsils Miel Citron,85
2022-07-19,PROD_009,Humex Rhume,183
2022-07-19,PROD_010,Actifed Rhume,82
2022-07-20,PROD_001,Efferalgan 1000mg,59
2022-07-20,PROD_002,Doliprane 1000mg,120
2022-07-20,PROD_003,Spasfon Lyoc 80mg,97
2022-07-20,PROD_004,Smecta 3g,125
2022-07-20,PROD_005,Ibuprofene 400mg,164
2022-07-20,PROD_006,Paracetamol 500mg,128
2022-07-20,PROD_007,Aspirine 500mg,70
2022-07-20,PROD_008,Strepsils Miel Citron,96
2022-07-20,PROD_009,Humex Rhume,183
2022-07-20,PROD_010,Actifed Rhume,70
2022-07-21,PROD_001,Efferalgan 1000mg,80
2022-07-21,PROD_002,Doliprane 1000mg,99
2022-07-21,PROD_003,Spasfon Lyoc 80mg,112
2022-07-21,PROD_004,Smecta 3g,142
2022-07-21,PROD_005,Ibuprofene 400mg,168
2022-07-21,PROD_006,Paracetamol 500mg,117
2022-07-21,PROD_007,Aspirine 500mg,69
2022-07-21,PROD_008,Strepsils Miel Citron,110
2022-07-21,PROD_009,Humex Rhume,150
2022-07-21,PROD_010,Actifed Rhume,84
2022-07-22,PROD_001,Efferalgan 1000mg,71
2022-07-22,PROD_002,Doliprane 1000mg,98
2022-07-22,PROD_003,Spasfon Lyoc 80mg,105
2022-07-22,PROD_004,Smecta 3g,112
2022-07-22,PROD_005,Ibuprofene 400mg,176
2022-07-22,PROD_006,Paracetamol 500mg,155
2022-07-22,PROD_007,Aspirine 500mg,63
2022-07-22,PROD_008,Strepsils Miel Citron,83
2022-07-22,PROD_009,Humex Rhume,172
2022-07-22,PROD_010,Actifed Rhume,67
2022-07-23,PROD_001,Efferalgan 1000mg,58
2022-07-23,PROD_002,Doliprane 1000mg,83
2022-07-23,PROD_003,Spasfon Lyoc 80mg,62
2022-07-23,PROD_004,Smecta 3g,98
2022-07-23,PROD_005,Ibuprofene 400mg,114
2022-07-23,PROD_006,Paracetamol 500mg,80
2022-07-23,PROD_007,Aspirine 500mg,54
2022-07-23,PROD_008,Strepsils Miel Citron,60
2022-07-23,PROD_009,Humex Rhume,127
2022-07-23,PROD_010,Actifed Rhume,48
2022-07-24,PROD_001,Efferalgan 1000mg,60
2022-07-24,PROD_002,Doliprane 1000mg,71
2022-07-24,PROD_003,Spasfon Lyoc 80mg,78
2022-07-24,PROD_004,Smecta 3g,90
2022-07-24,PROD_005,Ibuprofene 400mg,118
2022-07-24,PROD_006,Paracetamol 500mg,86
2022-07-24,PROD_007,Aspirine 500mg,57
2022-07-24,PROD_008,Strepsils Miel Citron,69
2022-07-24,PROD_009,Humex Rhume,105
2022-07-24,PROD_010,Actifed Rhume,61
2022-07-25,PROD_001,Efferalgan 1000mg,78
2022-07-25,PROD_002,Doliprane 1000mg,112
2022-07-25,PROD_003,Spasfon Lyoc 80mg,116
2022-07-25,PROD_004,Smecta 3g,147
2022-07-25,PROD_005,Ibuprofene 400mg,149
2022-07-25,PROD_006,Paracetamol 500mg,144
2022-07-25,PROD_007,Aspirine 500mg,70
2022-07-25,PROD_008,Strepsils Miel Citron,104
2022-07-25,PROD_009,Humex Rhume,211
2022-07-25,PROD_010,Actifed Rhume,73
2022-07-26,PROD_001,Efferalgan 1000mg,79
2022-07-26,PROD_002,Doliprane 1000mg,107
2022-07-26,PROD_003,Spasfon Lyoc 80mg,87
2022-07-26,PROD_004,Smecta 3g,139
2022-07-26,PROD_005,Ibuprofene 400mg,141
2022-07-26,PROD_006,Paracetamol 500mg,123
2022-07-26,PROD_007,Aspirine 500mg,68
2022-07-26,PROD_008,Strepsils Miel Citron,118
2022-07-26,PROD_009,Humex Rhume,212
2022-07-26,PROD_010,Actifed Rhume,68
2022-07-27,PROD_001,Efferalgan 1000mg,75
2022-07-27,PROD_002,Doliprane 1000mg,122
2022-07-27,PROD_003,Spasfon Lyoc 80mg,91
2022-07-27,PROD_004,Smecta 3g,127
2022-07-27,PROD_005,Ibuprofene 400mg,167
2022-07-27,PROD_006,Paracetamol 500mg,139
2022-07-27,PROD_007,Aspirine 500mg,77
2022-07-27,PROD_008,Strepsils Miel Citron,85
2022-07-27,PROD_009,Humex Rhume,193
2022-07-27,PROD_010,Actifed Rhume,78
2022-07-28,PROD_001,Efferalgan 1000mg,58
2022-07-28,PROD_002,Doliprane 1000mg,92
2022-07-28,PROD_003,Spasfon Lyoc 80mg,92
2022-07-28,PROD_004,Smecta 3g,145
2022-07-28,PROD_005,Ibuprofene 400mg,130
2022-07-28,PROD_006,Paracetamol 500mg,134
2022-07-28,PROD_007,Aspirine 500mg,90
2022-07-28,PROD_008,Strepsils Miel Citron,121
2022-07-28,PROD_009,Humex Rhume,187
2022-07-28,PROD_010,Actifed Rhume,96
2022-07-29,PROD_001,Efferalgan 1000mg,84
2022-07-29,PROD_002,Doliprane 1000mg,129
2022-07-29,PROD_003,Spasfon Lyoc 80mg,95
2022-07-29,PROD_004,Smecta 3g,146
2022-07-29,PROD_005,Ibuprofene 400mg,171
2022-07-29,PROD_006,Paracetamol 500mg,146
2022-07-29,PROD_007,Aspirine 500mg,73
2022-07-29,PROD_008,Strepsils Miel Citron,122
2022-07-29,PROD_009,Humex Rhume,182
2022-07-29,PROD_010,Actifed Rhume,69
2022-07-30,PROD_001,Efferalgan 1000mg,45
2022-07-30,PROD_002,Doliprane 1000mg,67
2022-07-30,PROD_003,Spasfon Lyoc 80mg,65
2022-07-30,PROD_004,Smecta 3g,96
2022-07-30,PROD_005,Ibuprofene 400mg,102
2022-07-30,PROD_006,Paracetamol 500mg,91
2022-07-30,PROD_007,Aspirine 500mg,59
2022-07-30,PROD_008,Strepsils Miel Citron,57
2022-07-30,PROD_009,Humex Rhume,120
2022-07-30,PROD_010,Actifed Rhume,53
2022-07-31,PROD_001,Efferalgan 1000mg,47
2022-07-31,PROD_002,Doliprane 1000mg,92
2022-07-31,PROD_003,Spasfon Lyoc 80mg,77
2022-07-31,PROD_004,Smecta 3g,82
2022-07-31,PROD_005,Ibuprofene 400mg,121
2022-07-31,PROD_006,Paracetamol 500mg,89
2022-07-31,PROD_007,Aspirine 500mg,43
2022-07-31,PROD_008,Strepsils Miel Citron,81
2022-07-31,PROD_009,Humex Rhume,113
2022-07-31,PROD_010,Actifed Rhume,55
2022-08-01,PROD_001,Efferalgan 1000mg,78
2022-08-01,PROD_002,Doliprane 1000mg,100
2022-08-01,PROD_003,Spasfon Lyoc 80mg,112
2022-08-01,PROD_004,Smecta 3g,120
2022-08-01,PROD_005,Ibuprofene 400mg,150
2022-08-01,PROD_006,Paracetamol 500mg,110
2022-08-01,PROD_007,Aspirine 500mg,62
2022-08-01,PROD_008,Strepsils Miel Citron,84
2022-08-01,PROD_009,Humex Rhume,151
2022-08-01,PROD_010,Actifed Rhume,65
2022-08-02,PROD_001,Efferalgan 1000mg,74
2022-08-02,PROD_002,Doliprane 1000mg,88
2022-08-02,PROD_003,Spasfon Lyoc 80mg,79
2022-08-02,PROD_004,Smecta 3g,138
2022-08-02,PROD_005,Ibuprofene 400mg,177
2022-08-02,PROD_006,Paracetamol 500mg,138
2022-08-02,PROD_007,Aspirine 500mg,57
2022-08-02,PROD_008,Strepsils Miel Citron,86
2022-08-02,PROD_009,Humex Rhume,185
2022-08-02,PROD_010,Actifed Rhume,77
2022-08-03,PROD_001,Efferalgan 1000mg,73
2022-08-03,PROD_002,Doliprane 1000mg,105
2022-08-03,PROD_003,Spasfon Lyoc 80mg,116
2022-08-03,PROD_004,Smecta 3g,112
2022-08-03,PROD_005,Ibuprofene 400mg,136
2022-08-03,PROD_006,Paracetamol 500mg,129
2022-08-03,PROD_007,Aspirine 500mg,68
2022-08-03,PROD_008,Strepsils Miel Citron,83
2022-08-03,PROD_009,Humex Rhume,138
2022-08-03,PROD_010,Actifed Rhume,76
2022-08-04,PROD_001,Efferalgan 1000mg,56
2022-08-04,PROD_002,Doliprane 1000mg,121
2022-08-04,PROD_003,Spasfon Lyoc 80mg,106
2022-08-04,PROD_004,Smecta 3g,105
2022-08-04,PROD_005,Ibuprofene 400mg,166
2022-08-04,PROD_006,Paracetamol 500mg,109
2022-08-04,PROD_007,Aspirine 500mg,64
2022-08-04,PROD_008,Strepsils Miel Citron,102
2022-08-04,PROD_009,Humex Rhume,157
2022-08-04,PROD_010,Actifed Rhume,65
2022-08-05,PROD_001,Efferalgan 1000mg,60
2022-08-05,PROD_002,Doliprane 1000mg,103
2022-08-05,PROD_003,Spasfon Lyoc 80mg,80
2022-08-05,PROD_004,Smecta 3g,121
2022-08-05,PROD_005,Ibuprofene 400mg,163
2022-08-05,PROD_006,Paracetamol 500mg,102
2022-08-05,PROD_007,Aspirine 500mg,78
2022-08-05,PROD_008,Strepsils Miel Citron,89
2022-08-05,PROD_009,Humex Rhume,148
2022-08-05,PROD_010,Actifed Rhume,61
2022-08-06,PROD_001,Efferalgan 1000mg,39
2022-08-06,PROD_002,Doliprane 1000mg,59
2022-08-06,PROD_003,Spasfon Lyoc 80mg,74
2022-08-06,PROD_004,Smecta 3g,67
2022-08-06,PROD_005,Ibuprofene 400mg,123
2022-08-06,PROD_006,Paracetamol 500mg,94
2022-08-06,PROD_007,Aspirine 500mg,49
2022-08-06,PROD_008,Strepsils Miel Citron,72
2022-08-06,PROD_009,Humex Rhume,105
2022-08-06,PROD_010,Actifed Rhume,59
2022-08-07,PROD_001,Efferalgan 1000mg,49
2022-08-07,PROD_002,Doliprane 1000mg,81
2022-08-07,PROD_003,Spasfon Lyoc 80mg,66
2022-08-07,PROD_004,Smecta 3g,84
2022-08-07,PROD_005,Ibuprofene 400mg,115
2022-08-07,PROD_006,Paracetamol 500mg,92
2022-08-07,PROD_007,Aspirine 500mg,41
2022-08-07,PROD_008,Strepsils Miel Citron,62
2022-08-07,PROD_009,Humex Rhume,133
2022-08-07,PROD_010,Actifed Rhume,59
2022-08-08,PROD_001,Efferalgan 1000mg,77
2022-08-08,PROD_002,Doliprane 1000mg,117
2022-08-08,PROD_003,Spasfon Lyoc 80mg,78
2022-08-08,PROD_004,Smecta 3g,125
2022-08-08,PROD_005,Ibuprofene 400mg,142
2022-08-08,PROD_006,Paracetamol 500mg,146
2022-08-08,PROD_007,Aspirine 500mg,58
2022-08-08,PROD_008,Strepsils Miel Citron,76
2022-08-08,PROD_009,Humex Rhume,197
2022-08-08,PROD_010,Actifed Rhume,71
2022-08-09,PROD_001,Efferalgan 1000mg,62
2022-08-09,PROD_002,Doliprane 1000mg,97
2022-08-09,PROD_003,Spasfon Lyoc 80mg,112
2022-08-09,PROD_004,Smecta 3g,122
2022-08-09,PROD_005,Ibuprofene 400mg,126
2022-08-09,PROD_006,Paracetamol 500mg,123
2022-08-09,PROD_007,Aspirine 500mg,67
2022-08-09,PROD_008,Strepsils Miel Citron,112
2022-08-09,PROD_009,Humex Rhume,155
2022-08-09,PROD_010,Actifed Rhume,79
2022-08-10,PROD_001,Efferalgan 1000mg,70
2022-08-10,PROD_002,Doliprane 1000mg,99
2022-08-10,PROD_003,Spasfon Lyoc 80mg,93
2022-08-10,PROD_004,Smecta 3g,135
2022-08-10,PROD_005,Ibuprofene 400mg,124
2022-08-10,PROD_006,Paracetamol 500mg,112
2022-08-10,PROD_007,Aspirine 500mg,80
2022-08-10,PROD_008,Strepsils Miel Citron,83
2022-08-10,PROD_009,Humex Rhume,141
2022-08-10,PROD_010,Actifed Rhume,77
2022-08-11,PROD_001,Efferalgan 1000mg,53
2022-08-11,PROD_002,Doliprane 1000mg,103
2022-08-11,PROD_003,Spasfon Lyoc 80mg,100
2022-08-11,PROD_004,Smecta 3g,104
2022-08-11,PROD_005,Ibuprofene 400mg,147
2022-08-11,PROD_006,Paracetamol 500mg,111
2022-08-11,PROD_007,Aspirine 500mg,72
2022-08-11,PROD_008,Strepsils Miel Citron,82
2022-08-11,PROD_009,Humex Rhume,179
2022-08-11,PROD_010,Actifed Rhume,60
2022-08-12,PROD_001,Efferalgan 1000mg,73
2022-08-12,PROD_002,Doliprane 1000mg,118
2022-08-12,PROD_003,Spasfon Lyoc 80mg,109
2022-08-12,PROD_004,Smecta 3g,104
2022-08-12,PROD_005,Ibuprofene 400mg,157
2022-08-12,PROD_006,Paracetamol 500mg,143
2022-08-12,PROD_007,Aspirine 500mg,73
2022-08-12,PROD_008,Strepsils Miel Citron,109
2022-08-12,PROD_009,Humex Rhume,160
2022-08-12,PROD_010,Actifed Rhume,71
2022-08-13,PROD_001,Efferalgan 1000mg,44
2022-08-13,PROD_002,Doliprane 1000mg,64
2022-08-13,PROD_003,Spasfon Lyoc 80mg,56
2022-08-13,PROD_004,Smecta 3g,95
2022-08-13,PROD_005,Ibuprofene 400mg,120
2022-08-13,PROD_006,Paracetamol 500mg,102
2022-08-13,PROD_007,Aspirine 500mg,49
2022-08-13,PROD_008,Strepsils Miel Citron,70
2022-08-13,PROD_009,Humex Rhume,112
2022-08-13,PROD_010,Actifed Rhume,47
2022-08-14,PROD_001,Efferalgan 1000mg,41
2022-08-14,PROD_002,Doliprane 1000mg,86
2022-08-14,PROD_003,Spasfon Lyoc 80mg,59
2022-08-14,PROD_004,Smecta 3g,90
2022-08-14,PROD_005,Ibuprofene 400mg,89
2022-08-14,PROD_006,Paracetamol 500mg,93
2022-08-14,PROD_007,Aspirine 500mg,57
2022-08-14,PROD_008,Strepsils Miel Citron,53
2022-08-14,PROD_009,Humex Rhume,100
2022-08-14,PROD_010,Actifed Rhume,43
2022-08-15,PROD_001,Efferalgan 1000mg,57
2022-08-15,PROD_002,Doliprane 1000mg,117
2022-08-15,PROD_003,Spasfon Lyoc 80mg,81
2022-08-15,PROD_004,Smecta 3g,140
2022-08-15,PROD_005,Ibuprofene 400mg,130
2022-08-15,PROD_006,Paracetamol 500mg,113
2022-08-15,PROD_007,Aspirine 500mg,66
2022-08-15,PROD_008,Strepsils Miel Citron,99
2022-08-15,PROD_009,Humex Rhume,192
2022-08-15,PROD_010,Actifed Rhume,82
2022-08-16,PROD_001,Efferalgan 1000mg,67
2022-08-16,PROD_002,Doliprane 1000mg,112
2022-08-16,PROD_003,Spasfon Lyoc 80mg,83
2022-08-16,PROD_004,Smecta 3g,108
2022-08-16,PROD_005,Ibuprofene 400mg,162
2022-08-16,PROD_006,Paracetamol 500mg,140
2022-08-16,PROD_007,Aspirine 500mg,79
2022-08-16,PROD_008,Strepsils Miel Citron,81
2022-08-16,PROD_009,Humex Rhume,183
2022-08-16,PROD_010,Actifed Rhume,72
2022-08-17,PROD_001,Efferalgan 1000mg,54
2022-08-17,PROD_002,Doliprane 1000mg,125
